,lok_sabha,session,api_data,url,dateOfAttendance
826,17,7,"{'dateOfAttendance': '2021-12-10 00:00:00.0', 'presentCount': 331, 'absentCount': 209}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/10
827,17,7,"{'dateOfAttendance': '2021-12-13 00:00:00.0', 'presentCount': 359, 'absentCount': 182}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/13
828,17,7,"{'dateOfAttendance': '2021-12-14 00:00:00.0', 'presentCount': 388, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/14
829,17,7,"{'dateOfAttendance': '2021-12-15 00:00:00.0', 'presentCount': 377, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/15
830,17,7,"{'dateOfAttendance': '2021-12-16 00:00:00.0', 'presentCount': 379, 'absentCount': 162}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/16
831,17,7,"{'dateOfAttendance': '2021-12-17 00:00:00.0', 'presentCount': 356, 'absentCount': 185}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/17
832,17,7,"{'dateOfAttendance': '2021-12-20 00:00:00.0', 'presentCount': 351, 'absentCount': 190}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/20
833,17,7,"{'dateOfAttendance': '2021-12-21 00:00:00.0', 'presentCount': 361, 'absentCount': 180}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/21
834,17,7,"{'dateOfAttendance': '2021-12-22 00:00:00.0', 'presentCount': 357, 'absentCount': 184}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=7&locale=en,2021/12/22
835,17,8,"{'dateOfAttendance': '2022-01-31 00:00:00.0', 'presentCount': 358, 'absentCount': 183}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/01/31
836,17,8,"{'dateOfAttendance': '2022-02-01 00:00:00.0', 'presentCount': 384, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/01
837,17,8,"{'dateOfAttendance': '2022-02-02 00:00:00.0', 'presentCount': 341, 'absentCount': 200}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/02
838,17,8,"{'dateOfAttendance': '2022-02-03 00:00:00.0', 'presentCount': 334, 'absentCount': 207}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/03
839,17,8,"{'dateOfAttendance': '2022-02-04 00:00:00.0', 'presentCount': 278, 'absentCount': 263}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/04
840,17,8,"{'dateOfAttendance': '2022-02-07 00:00:00.0', 'presentCount': 336, 'absentCount': 205}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/07
841,17,8,"{'dateOfAttendance': '2022-02-08 00:00:00.0', 'presentCount': 320, 'absentCount': 221}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/08
842,17,8,"{'dateOfAttendance': '2022-02-09 00:00:00.0', 'presentCount': 310, 'absentCount': 231}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/09
843,17,8,"{'dateOfAttendance': '2022-02-10 00:00:00.0', 'presentCount': 288, 'absentCount': 253}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/10
844,17,8,"{'dateOfAttendance': '2022-02-11 00:00:00.0', 'presentCount': 221, 'absentCount': 320}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/02/11
845,17,8,"{'dateOfAttendance': '2022-03-14 00:00:00.0', 'presentCount': 379, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/14
846,17,8,"{'dateOfAttendance': '2022-03-15 00:00:00.0', 'presentCount': 403, 'absentCount': 137}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/15
847,17,8,"{'dateOfAttendance': '2022-03-16 00:00:00.0', 'presentCount': 381, 'absentCount': 159}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/16
848,17,8,"{'dateOfAttendance': '2022-03-21 00:00:00.0', 'presentCount': 340, 'absentCount': 200}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/21
849,17,8,"{'dateOfAttendance': '2022-03-22 00:00:00.0', 'presentCount': 371, 'absentCount': 169}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/22
850,17,8,"{'dateOfAttendance': '2022-03-23 00:00:00.0', 'presentCount': 365, 'absentCount': 173}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/23
851,17,8,"{'dateOfAttendance': '2022-03-24 00:00:00.0', 'presentCount': 385, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/24
852,17,8,"{'dateOfAttendance': '2022-03-25 00:00:00.0', 'presentCount': 319, 'absentCount': 219}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/25
853,17,8,"{'dateOfAttendance': '2022-03-28 00:00:00.0', 'presentCount': 353, 'absentCount': 184}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/28
854,17,8,"{'dateOfAttendance': '2022-03-29 00:00:00.0', 'presentCount': 391, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/29
855,17,8,"{'dateOfAttendance': '2022-03-30 00:00:00.0', 'presentCount': 393, 'absentCount': 145}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/30
856,17,8,"{'dateOfAttendance': '2022-03-31 00:00:00.0', 'presentCount': 391, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/03/31
857,17,8,"{'dateOfAttendance': '2022-04-01 00:00:00.0', 'presentCount': 341, 'absentCount': 197}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/01
858,17,8,"{'dateOfAttendance': '2022-04-04 00:00:00.0', 'presentCount': 346, 'absentCount': 192}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/04
859,17,8,"{'dateOfAttendance': '2022-04-05 00:00:00.0', 'presentCount': 395, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/05
860,17,8,"{'dateOfAttendance': '2022-04-06 00:00:00.0', 'presentCount': 381, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/06
861,17,8,"{'dateOfAttendance': '2022-04-07 00:00:00.0', 'presentCount': 364, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=8&locale=en,2022/04/07
862,17,9,"{'dateOfAttendance': '2022-07-18 00:00:00.0', 'presentCount': 444, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/18
863,17,9,"{'dateOfAttendance': '2022-07-19 00:00:00.0', 'presentCount': 433, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/19
864,17,9,"{'dateOfAttendance': '2022-07-20 00:00:00.0', 'presentCount': 415, 'absentCount': 127}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/20
865,17,9,"{'dateOfAttendance': '2022-07-21 00:00:00.0', 'presentCount': 398, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/21
866,17,9,"{'dateOfAttendance': '2022-07-22 00:00:00.0', 'presentCount': 374, 'absentCount': 168}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/22
867,17,9,"{'dateOfAttendance': '2022-07-25 00:00:00.0', 'presentCount': 396, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/25
868,17,9,"{'dateOfAttendance': '2022-07-26 00:00:00.0', 'presentCount': 402, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/26
869,17,9,"{'dateOfAttendance': '2022-07-27 00:00:00.0', 'presentCount': 398, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/27
870,17,9,"{'dateOfAttendance': '2022-07-28 00:00:00.0', 'presentCount': 380, 'absentCount': 162}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/28
871,17,9,"{'dateOfAttendance': '2022-07-29 00:00:00.0', 'presentCount': 342, 'absentCount': 200}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/07/29
872,17,9,"{'dateOfAttendance': '2022-08-01 00:00:00.0', 'presentCount': 368, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/01
873,17,9,"{'dateOfAttendance': '2022-08-02 00:00:00.0', 'presentCount': 400, 'absentCount': 142}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/02
874,17,9,"{'dateOfAttendance': '2022-08-03 00:00:00.0', 'presentCount': 410, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/03
875,17,9,"{'dateOfAttendance': '2022-08-04 00:00:00.0', 'presentCount': 398, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/04
876,17,9,"{'dateOfAttendance': '2022-08-05 00:00:00.0', 'presentCount': 431, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/05
877,17,9,"{'dateOfAttendance': '2022-08-08 00:00:00.0', 'presentCount': 354, 'absentCount': 188}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=9&locale=en,2022/08/08
878,17,10,"{'dateOfAttendance': '2022-12-07 00:00:00.0', 'presentCount': 377, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/07
879,17,10,"{'dateOfAttendance': '2022-12-08 00:00:00.0', 'presentCount': 369, 'absentCount': 170}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/08
880,17,10,"{'dateOfAttendance': '2022-12-09 00:00:00.0', 'presentCount': 327, 'absentCount': 214}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/09
881,17,10,"{'dateOfAttendance': '2022-12-12 00:00:00.0', 'presentCount': 355, 'absentCount': 186}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/12
882,17,10,"{'dateOfAttendance': '2022-12-13 00:00:00.0', 'presentCount': 424, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/13
883,17,10,"{'dateOfAttendance': '2022-12-14 00:00:00.0', 'presentCount': 413, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/14
884,17,10,"{'dateOfAttendance': '2022-12-15 00:00:00.0', 'presentCount': 385, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/15
885,17,10,"{'dateOfAttendance': '2022-12-16 00:00:00.0', 'presentCount': 337, 'absentCount': 205}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/16
886,17,10,"{'dateOfAttendance': '2022-12-19 00:00:00.0', 'presentCount': 388, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/19
887,17,10,"{'dateOfAttendance': '2022-12-20 00:00:00.0', 'presentCount': 418, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/20
888,17,10,"{'dateOfAttendance': '2022-12-21 00:00:00.0', 'presentCount': 411, 'absentCount': 131}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/21
889,17,10,"{'dateOfAttendance': '2022-12-22 00:00:00.0', 'presentCount': 390, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/22
890,17,10,"{'dateOfAttendance': '2022-12-23 00:00:00.0', 'presentCount': 355, 'absentCount': 187}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=10&locale=en,2022/12/23
891,17,11,"{'dateOfAttendance': '2023-01-31 00:00:00.0', 'presentCount': 364, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/01/31
892,17,11,"{'dateOfAttendance': '2023-02-01 00:00:00.0', 'presentCount': 411, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/01
893,17,11,"{'dateOfAttendance': '2023-02-02 00:00:00.0', 'presentCount': 395, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/02
894,17,11,"{'dateOfAttendance': '2023-02-03 00:00:00.0', 'presentCount': 356, 'absentCount': 184}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/03
895,17,11,"{'dateOfAttendance': '2023-02-06 00:00:00.0', 'presentCount': 360, 'absentCount': 180}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/06
896,17,11,"{'dateOfAttendance': '2023-02-07 00:00:00.0', 'presentCount': 398, 'absentCount': 141}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/07
897,17,11,"{'dateOfAttendance': '2023-02-08 00:00:00.0', 'presentCount': 395, 'absentCount': 145}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/08
898,17,11,"{'dateOfAttendance': '2023-02-09 00:00:00.0', 'presentCount': 387, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/09
899,17,11,"{'dateOfAttendance': '2023-02-10 00:00:00.0', 'presentCount': 352, 'absentCount': 188}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/10
900,17,11,"{'dateOfAttendance': '2023-02-13 00:00:00.0', 'presentCount': 277, 'absentCount': 263}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/02/13
901,17,11,"{'dateOfAttendance': '2023-03-13 00:00:00.0', 'presentCount': 335, 'absentCount': 205}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/13
902,17,11,"{'dateOfAttendance': '2023-03-14 00:00:00.0', 'presentCount': 397, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/14
903,17,11,"{'dateOfAttendance': '2023-03-15 00:00:00.0', 'presentCount': 402, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/15
904,17,11,"{'dateOfAttendance': '2023-03-16 00:00:00.0', 'presentCount': 396, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/16
905,17,11,"{'dateOfAttendance': '2023-03-17 00:00:00.0', 'presentCount': 337, 'absentCount': 203}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/17
906,17,11,"{'dateOfAttendance': '2023-03-20 00:00:00.0', 'presentCount': 354, 'absentCount': 186}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/20
907,17,11,"{'dateOfAttendance': '2023-03-21 00:00:00.0', 'presentCount': 375, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/21
908,17,11,"{'dateOfAttendance': '2023-03-23 00:00:00.0', 'presentCount': 382, 'absentCount': 158}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/23
909,17,11,"{'dateOfAttendance': '2023-03-24 00:00:00.0', 'presentCount': 360, 'absentCount': 180}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/24
910,17,11,"{'dateOfAttendance': '2023-03-27 00:00:00.0', 'presentCount': 343, 'absentCount': 196}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/27
911,17,11,"{'dateOfAttendance': '2023-03-28 00:00:00.0', 'presentCount': 373, 'absentCount': 166}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/28
912,17,11,"{'dateOfAttendance': '2023-03-29 00:00:00.0', 'presentCount': 349, 'absentCount': 191}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/03/29
913,17,11,"{'dateOfAttendance': '2023-04-03 00:00:00.0', 'presentCount': 318, 'absentCount': 222}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/04/03
914,17,11,"{'dateOfAttendance': '2023-04-05 00:00:00.0', 'presentCount': 366, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/04/05
915,17,11,"{'dateOfAttendance': '2023-04-06 00:00:00.0', 'presentCount': 340, 'absentCount': 198}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=11&locale=en,2023/04/06
916,17,12,"{'dateOfAttendance': '2023-07-20 00:00:00.0', 'presentCount': 376, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/20
917,17,12,"{'dateOfAttendance': '2023-07-21 00:00:00.0', 'presentCount': 363, 'absentCount': 173}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/21
918,17,12,"{'dateOfAttendance': '2023-07-24 00:00:00.0', 'presentCount': 390, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/24
919,17,12,"{'dateOfAttendance': '2023-07-25 00:00:00.0', 'presentCount': 408, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/25
920,17,12,"{'dateOfAttendance': '2023-07-26 00:00:00.0', 'presentCount': 408, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/26
921,17,12,"{'dateOfAttendance': '2023-07-27 00:00:00.0', 'presentCount': 394, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/27
922,17,12,"{'dateOfAttendance': '2023-07-28 00:00:00.0', 'presentCount': 359, 'absentCount': 178}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/28
923,17,12,"{'dateOfAttendance': '2023-07-31 00:00:00.0', 'presentCount': 398, 'absentCount': 139}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/07/31
924,17,12,"{'dateOfAttendance': '2023-08-01 00:00:00.0', 'presentCount': 408, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/01
925,17,12,"{'dateOfAttendance': '2023-08-02 00:00:00.0', 'presentCount': 422, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/02
926,17,12,"{'dateOfAttendance': '2023-08-03 00:00:00.0', 'presentCount': 432, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/03
927,17,12,"{'dateOfAttendance': '2023-08-04 00:00:00.0', 'presentCount': 401, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/04
928,17,12,"{'dateOfAttendance': '2023-08-07 00:00:00.0', 'presentCount': 419, 'absentCount': 119}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/07
929,17,12,"{'dateOfAttendance': '2023-08-08 00:00:00.0', 'presentCount': 444, 'absentCount': 94}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/08
930,17,12,"{'dateOfAttendance': '2023-08-09 00:00:00.0', 'presentCount': 448, 'absentCount': 90}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/09
931,17,12,"{'dateOfAttendance': '2023-08-10 00:00:00.0', 'presentCount': 456, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/10
932,17,12,"{'dateOfAttendance': '2023-08-11 00:00:00.0', 'presentCount': 391, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=12&locale=en,2023/08/11
933,17,13,"{'dateOfAttendance': '2023-09-18 00:00:00.0', 'presentCount': 445, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/18
934,17,13,"{'dateOfAttendance': '2023-09-19 00:00:00.0', 'presentCount': 434, 'absentCount': 91}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/19
935,17,13,"{'dateOfAttendance': '2023-09-20 00:00:00.0', 'presentCount': 490, 'absentCount': 48}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/20
936,17,13,"{'dateOfAttendance': '2023-09-21 00:00:00.0', 'presentCount': 443, 'absentCount': 95}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=13&locale=en,2023/09/21
937,17,14,"{'dateOfAttendance': '2023-12-04 00:00:00.0', 'presentCount': 372, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/04
938,17,14,"{'dateOfAttendance': '2023-12-05 00:00:00.0', 'presentCount': 399, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/05
939,17,14,"{'dateOfAttendance': '2023-12-06 00:00:00.0', 'presentCount': 387, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/06
940,17,14,"{'dateOfAttendance': '2023-12-07 00:00:00.0', 'presentCount': 368, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/07
941,17,14,"{'dateOfAttendance': '2023-12-08 00:00:00.0', 'presentCount': 345, 'absentCount': 180}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/08
942,17,14,"{'dateOfAttendance': '2023-12-11 00:00:00.0', 'presentCount': 368, 'absentCount': 156}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/11
943,17,14,"{'dateOfAttendance': '2023-12-12 00:00:00.0', 'presentCount': 391, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/12
944,17,14,"{'dateOfAttendance': '2023-12-13 00:00:00.0', 'presentCount': 384, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/13
945,17,14,"{'dateOfAttendance': '2023-12-14 00:00:00.0', 'presentCount': 375, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/14
946,17,14,"{'dateOfAttendance': '2023-12-15 00:00:00.0', 'presentCount': 317, 'absentCount': 205}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/15
947,17,14,"{'dateOfAttendance': '2023-12-18 00:00:00.0', 'presentCount': 356, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/18
948,17,14,"{'dateOfAttendance': '2023-12-19 00:00:00.0', 'presentCount': 353, 'absentCount': 168}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/19
949,17,14,"{'dateOfAttendance': '2023-12-20 00:00:00.0', 'presentCount': 295, 'absentCount': 226}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/20
950,17,14,"{'dateOfAttendance': '2023-12-21 00:00:00.0', 'presentCount': 269, 'absentCount': 252}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=14&locale=en,2023/12/21
951,17,15,"{'dateOfAttendance': '2024-01-31 00:00:00.0', 'presentCount': 357, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/01/31
952,17,15,"{'dateOfAttendance': '2024-02-01 00:00:00.0', 'presentCount': 395, 'absentCount': 126}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/01
953,17,15,"{'dateOfAttendance': '2024-02-02 00:00:00.0', 'presentCount': 348, 'absentCount': 173}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/02
954,17,15,"{'dateOfAttendance': '2024-02-05 00:00:00.0', 'presentCount': 372, 'absentCount': 149}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=15&locale=en,2024/02/05
