Restaurant ID,Cuisines
18203187,South Indian
18306543,Fast Food
18168165,North Indian
18449824,Burger
18449824,Fast Food
5412,North Indian
18358654,Beverages
18358654,Fast Food
307946,Ice Cream
307946,Desserts
307946,Fast Food
302047,North Indian
9108,Mithai
9108,Street Food
9108,North Indian
5470,North Indian
18358206,South Indian
18419501,Fast Food
306180,North Indian
306180,Chinese
18378036,Lebanese
300262,Fast Food
18463329,Bakery
18358667,North Indian
18358667,Street Food
18415363,Bakery
311253,North Indian
18323036,Bakery
18377898,North Indian
18429388,North Indian
18429388,Street Food
18424656,North Indian
18377895,North Indian
18377895,Chinese
18424584,South Indian
18245248,Italian
18337490,Fast Food
312422,North Indian
18157386,Fast Food
300459,Bakery
18264996,Bakery
18264996,Fast Food
18264996,Pizza
8680,North Indian
300457,Bakery
18258762,Bakery
18258762,Fast Food
18291215,Fast Food
18420428,Fast Food
18419871,Bakery
18363089,Ice Cream
18294257,Chinese
18455876,Bakery
18455876,Desserts
18479000,South Indian
18492061,Bakery
18349925,Chinese
18492065,Biryani
18354968,Fast Food
18354968,Beverages
7983,Bakery
9731,North Indian
18441537,Beverages
18441537,Fast Food
18381647,Ice Cream
18381647,Desserts
18382345,Ice Cream
18382345,Desserts
312278,Bakery
304496,North Indian
18322648,Bakery
18356045,North Indian
8226,Mithai
8226,Street Food
18424173,Mughlai
18348609,Fast Food
18382337,Ice Cream
18265692,Biryani
18485826,North Indian
18485826,South Indian
18441772,North Indian
18390891,Fast Food
18368015,Beverages
18440413,Chinese
18440413,Fast Food
18276998,North Indian
18277008,North Indian
18454471,Mithai
18454471,North Indian
18454471,Street Food
18441569,Beverages
18254543,South Indian
18441665,Fast Food
18441665,Beverages
3143,North Indian
18146390,Fast Food
18438456,Chinese
18254314,Fast Food
18156287,North Indian
18380141,Pizza
18380141,North Indian
2336,Bakery
2336,Fast Food
18382382,Fast Food
18441711,North Indian
18492041,North Indian
18393406,North Indian
7986,Chinese
7986,Fast Food
5757,North Indian
18336506,Ice Cream
18336506,Beverages
7991,Fast Food
18396192,Bakery
18429379,North Indian
18446503,North Indian
18458315,North Indian
18458315,Chinese
18421515,North Indian
9836,Fast Food
9836,Beverages
18412897,Tea
18460087,Fast Food
18460087,Street Food
18425976,Fast Food
310539,Fast Food
308763,North Indian
18456765,South Indian
18426112,North Indian
18352161,Bakery
18281160,North Indian
18435807,North Indian
18435805,South Indian
18459896,Fast Food
18313786,Bakery
18313786,Desserts
18313786,Fast Food
18368771,North Indian
312186,Bakery
308751,Chinese
18423098,Fast Food
18423098,Beverages
8138,Chinese
18391059,North Indian
312192,Chinese
18424631,Chinese
18268694,North Indian
18268694,Chinese
18424206,North Indian
18424195,North Indian
18424588,North Indian
18492089,Fast Food
18492086,North Indian
18421059,North Indian
18491387,North Indian
18388148,North Indian
18439527,Bakery
18439527,Fast Food
18456271,Desserts
310240,Ice Cream
18206836,North Indian
311768,Mithai
311768,Beverages
2480,Juices
2480,Beverages
2480,Fast Food
18431152,Fast Food
18439721,Italian
18439721,Chinese
2700059,Street Food
7100119,French
7100119,Kiwi
6201972,European
6201972,Arabian
6201972,Japanese
6201972,Bakery
6201972,Desserts
6401198,Cafe
6401198,Bakery
6401198,Tea
6401198,Vegetarian
75609,Street Food
75609,Burger
75609,American
75609,Finger Food
75609,German
75104,Contemporary
75104,Sushi
75104,Grill
75104,Italian
75104,Steak
6502134,Cafe
18212135,American
7001670,European
18277098,Asian
6401060,Cafe
6401060,Bakery
7300612,Lebanese
7300483,Brazilian
18289126,Cafe
18289126,Burger
6201312,Pakistani
5915807,Italian
5915807,World Cuisine
18269368,Continental
18269368,Indian
208939,Indian
208939,Continental
209703,Asian
209703,Chinese
5600701,African
5600701,Portuguese
6800782,French
18318801,Indian
6600083,Italian
6601595,American
6601595,Grill
7304312,Italian
6706211,Brazilian
6706211,Italian
5701978,Italian
5701978,Pizza
18340881,Indian
18340881,North Indian
18381837,Indian
18381837,North Indian
18381837,Street Food
210134,Indian
210134,Asian
5602377,Cafe
5602377,Bakery
5602377,Desserts
2200201,Street Food
2200153,Fast Food
301730,North Indian
301729,North Indian
301151,Bakery
18161568,Juices
18161568,Beverages
2565,Fast Food
2565,Bakery
18472443,Mithai
18472443,Street Food
18472443,Fast Food
9224,Bakery
9224,Desserts
18471285,Raw Meats
18471285,Fast Food
18471285,North Indian
8297,Mithai
8297,Street Food
18471304,Fast Food
309757,North Indian
307903,Bakery
18308025,Beverages
18308025,Juices
300074,Street Food
18276997,Cafe
6834,North Indian
18396397,Street Food
302027,Bakery
302027,Desserts
302027,Fast Food
18396391,North Indian
18463993,Bakery
18463993,Fast Food
18263500,North Indian
18463972,Street Food
303730,Chinese
303730,Street Food
18382626,Pizza
18432664,North Indian
302256,North Indian
18312631,North Indian
18466973,Beverages
18446482,Pizza
18360098,Street Food
18358189,Fast Food
308199,Mithai
308199,Street Food
310454,Bakery
310454,Desserts
5011,Fast Food
18393709,North Indian
18421502,Ice Cream
18421476,Fast Food
305140,North Indian
9852,Mithai
303606,North Indian
18458345,North Indian
18157408,North Indian
18175242,Bakery
18350142,Fast Food
18458633,Mughlai
18458633,Biryani
2817,Bakery
2817,Desserts
300097,Street Food
18441791,Mithai
18441791,Street Food
1600252,Cafe
7583,Fast Food
7585,Desserts
7585,Ice Cream
304592,Street Food
18421463,Bakery
309395,Raw Meats
309395,Fast Food
309395,North Indian
18395538,Mithai
18395538,Street Food
2608,South Indian
6117,North Indian
307713,Bakery
5459,North Indian
5466,North Indian
18232088,Mithai
18128897,North Indian
18128897,South Indian
304737,Street Food
308318,North Indian
308894,Fast Food
5458,North Indian
5467,North Indian
1155,Ice Cream
1155,Mithai
1155,North Indian
1155,Street Food
311002,Street Food
311002,Beverages
303644,Fast Food
303644,Beverages
307218,Mithai
307218,Street Food
7620,Fast Food
7613,Mithai
7599,Mithai
7599,Street Food
7601,Mithai
4089,Chinese
4089,South Indian
18261146,Fast Food
18424867,Chinese
18424871,Bakery
18424871,Mithai
1324,Bakery
1324,Desserts
1324,Fast Food
310143,Ice Cream
18275791,Mughlai
18222587,Street Food
18222587,Mithai
6678,North Indian
18206818,Mithai
18206818,Street Food
5463,North Indian
308183,Bakery
308183,Fast Food
8902,Mithai
8902,Street Food
9879,Chinese
18472675,North Indian
18472675,Fast Food
5767,North Indian
5455,Ice Cream
5455,Desserts
18265385,Mithai
18265385,Street Food
5293,Ice Cream
7897,Bakery
9883,Street Food
9883,Mithai
9884,North Indian
18423112,Street Food
312227,Chinese
18427869,Raw Meats
18427869,Fast Food
18427869,North Indian
18337898,North Indian
18124350,Fast Food
18124350,Chinese
308188,South Indian
307025,North Indian
300564,Bakery
300564,Desserts
300564,Fast Food
18349919,Ice Cream
18494204,Fast Food
18494204,Street Food
308849,South Indian
303592,Mithai
303592,South Indian
303592,Street Food
18441698,Street Food
307002,Street Food
18282019,Ice Cream
18336178,Mughlai
7891,Mithai
7891,Street Food
312949,Bakery
312949,Fast Food
18400724,Street Food
301301,Street Food
311871,Street Food
18337775,Fast Food
309844,Ice Cream
1505,Mithai
1505,Street Food
7807,North Indian
7807,South Indian
7862,Mithai
7862,Street Food
7857,North Indian
18313153,North Indian
18313153,Chinese
9985,Mithai
9985,Street Food
302938,North Indian
18317229,Street Food
307951,Street Food
7689,Fast Food
7689,Beverages
18245268,Beverages
306402,Mithai
306402,Street Food
8985,Street Food
9011,South Indian
300350,Mithai
9016,Desserts
18203154,Chinese
304628,Street Food
18070502,Fast Food
9513,Street Food
313381,North Indian
305003,Desserts
305003,Street Food
304994,Bakery
304994,Fast Food
18376495,Beverages
18376495,Fast Food
18371289,Fast Food
18429161,North Indian
9599,Mithai
9599,Street Food
9529,North Indian
9529,Street Food
306113,Mithai
9996,Ice Cream
9996,Street Food
300888,North Indian
305181,Mithai
305181,Street Food
302475,North Indian
18358663,North Indian
18408033,Street Food
305190,North Indian
305190,Biryani
18415377,North Indian
305189,Mithai
305189,Street Food
313398,Street Food
313398,North Indian
7654,Fast Food
301848,Mithai
301848,Street Food
301108,Mithai
301108,Street Food
8105,North Indian
304267,Desserts
304267,Street Food
301353,Bakery
301353,Fast Food
18420679,Bakery
18420679,Desserts
8062,North Indian
18442896,North Indian
18442896,Fast Food
18421494,South Indian
18282003,Bakery
308844,Street Food
18440191,Street Food
301110,Fast Food
18352672,North Indian
18352672,Fast Food
18489819,Chinese
18489804,Fast Food
18489804,North Indian
18489804,South Indian
309704,Raw Meats
309704,Fast Food
309704,North Indian
312916,Street Food
305861,Ice Cream
308130,Ice Cream
18238281,Beverages
18361767,North Indian
18421475,North Eastern
18421475,North Indian
18421475,Chinese
310965,North Indian
18449643,Beverages
18449643,Fast Food
18425758,Mithai
18425758,Street Food
9251,North Indian
312620,Desserts
312620,Fast Food
18354672,North Indian
18361211,Chinese
5483,North Indian
303537,Mithai
303537,Chinese
18430570,Street Food
303497,North Indian
18371421,Chinese
304888,South Indian
304888,Pizza
304888,Chinese
304782,North Indian
7484,North Indian
302694,Mithai
307099,Desserts
307099,Bakery
18441658,Street Food
7416,North Indian
301931,South Indian
9280,Desserts
18371399,Bengali
18371399,Chinese
18371405,Fast Food
18371405,Chinese
8718,Fast Food
8718,Desserts
18369770,Chinese
18474850,Raw Meats
18474850,Fast Food
18474850,North Indian
5536,North Indian
3636,North Indian
3636,Street Food
5528,North Indian
5291,North Indian
5291,Chinese
5291,Street Food
18352261,Fast Food
9040,Desserts
9040,Ice Cream
306729,North Indian
306733,North Indian
17989108,North Indian
312146,Street Food
18406823,Fast Food
18449949,North Indian
300337,Fast Food
300334,Street Food
1123,Ice Cream
1123,Desserts
18359287,Chinese
302465,Street Food
302465,Mithai
6120,North Indian
6249,North Indian
1986,Bakery
1986,Fast Food
6901,Street Food
6901,Mithai
18414497,Fast Food
18312455,Biryani
18312459,North Indian
18312459,Chinese
307169,North Indian
18486861,South Indian
18486861,Biryani
18486857,North Indian
18486857,Fast Food
7399,Mithai
7399,Street Food
7306,Street Food
7306,Mithai
18480928,Street Food
313368,Ice Cream
6477,Bakery
6477,Fast Food
309429,Raw Meats
309429,Fast Food
309429,North Indian
302314,Mithai
18355145,North Indian
18312586,Bakery
18312586,Fast Food
18282049,South Indian
7824,North Indian
18390309,North Indian
7905,Bakery
7591,Fast Food
7591,Street Food
18492652,Beverages
18268693,Street Food
302369,North Indian
302424,North Indian
307986,Mithai
6219,North Indian
18423872,Mithai
18128874,Chinese
18128874,Street Food
18284473,North Indian
18423140,Mughlai
18423857,Mithai
18423857,Street Food
18423863,Mithai
18423863,Street Food
18288644,Raw Meats
18288644,Fast Food
18288644,North Indian
18438465,Street Food
8628,Mithai
8628,Street Food
302452,North Indian
8672,North Indian
9095,Street Food
9095,Beverages
18312618,Beverages
18312616,Mithai
18312616,Street Food
305552,North Indian
300560,Bakery
300560,Fast Food
301836,North Indian
18472660,Chinese
18472660,North Indian
17989089,Fast Food
305567,North Indian
18455551,Fast Food
308868,North Indian
18372667,Street Food
18034071,North Indian
304161,Street Food
18037798,South Indian
18037798,Chinese
18241496,Street Food
18312644,Ice Cream
18312644,Beverages
18037796,Desserts
18037796,Beverages
5499,Street Food
5499,Chinese
5499,Mithai
302729,North Indian
301907,Desserts
301907,Street Food
304281,Mithai
304281,Street Food
7392,Bakery
7392,Desserts
7392,Fast Food
18458099,Fast Food
18458099,North Indian
8501,Mithai
8501,Street Food
18424207,Mithai
18424207,Street Food
18420697,Desserts
18424638,North Indian
18434964,Biryani
18390095,Street Food
18424582,Raw Meats
18424654,Mithai
18424654,Fast Food
18424208,Biryani
18424208,North Indian
18424200,Biryani
18424640,North Indian
18424192,Biryani
18424192,North Indian
18359288,Mithai
18359288,Fast Food
312365,Street Food
302166,North Indian
18418262,Mithai
18418262,Bakery
18421467,Chinese
6553,Mithai
6553,Street Food
6553,North Indian
304475,Fast Food
9890,Mithai
9890,Street Food
18357525,Fast Food
310480,Fast Food
307232,Street Food
8228,Mithai
8228,Street Food
304937,Mithai
304937,Street Food
18489849,Mithai
18489849,Street Food
8061,Mithai
8061,Street Food
18146472,Bakery
304510,North Indian
304493,North Indian
1323,Bakery
1323,Desserts
1323,Fast Food
18433898,North Indian
18265705,Street Food
18377587,North Indian
18377587,South Indian
7982,Desserts
311419,Bakery
18155147,North Indian
8084,Bakery
8084,Fast Food
18486776,Street Food
18234101,Bakery
18388008,North Indian
18388008,Chinese
18388008,Fast Food
18322688,North Indian
304484,North Indian
304750,Mithai
8068,Chinese
18126119,North Indian
304487,Mithai
304487,Street Food
5702,North Indian
8077,South Indian
307335,Bakery
313103,Bakery
18351053,Desserts
18383462,Street Food
18383462,North Indian
18440409,Mithai
18440409,Bakery
18271099,Street Food
18208913,Fast Food
18431158,Desserts
18430892,Desserts
18430892,Ice Cream
3700010,Bakery
3700561,Desserts
3900032,Street Food
18426586,Indian
18426586,Street Food
17957917,Seafood
17957917,American
6400421,Cafe
6000409,World Cuisine
6000409,Mexican
6000409,Italian
7303219,Seafood
7303219,Bar Food
7303219,Brazilian
208965,Cafe
210139,Goan
210139,Chinese
210139,Indian
210139,North Indian
5601404,Chinese
5601404,Thai
5927248,Bar Food
6403452,Cafe
6403452,Patisserie
6403452,Bakery
6403452,Desserts
7300515,Brazilian
7300515,Bar Food
7300868,Bakery
7300868,Sandwich
7300868,Brazilian
6713413,French
6713413,Brazilian
6713413,Beverages
6700846,Sushi
6700846,Japanese
6701257,Gourmet Fast Food
6701257,Burger
6713772,Lebanese
6713772,Arabian
18255631,Modern Australian
5702418,Indian
5702418,North Indian
5702418,Mughlai
5702418,Biryani
5600457,Indian
5600457,Mughlai
5600457,South Indian
5600457,Biryani
18351822,Chinese
18351822,North Indian
18351822,South Indian
18351822,Healthy Food
18175322,North Indian
18175322,Mughlai
18279476,Street Food
18292478,Ice Cream
7003682,Italian
6900674,Contemporary
6102866,Chinese
6102866,Dim Sum
5916112,Restaurant Cafe
18268134,Lebanese
5602942,Cafe
7101081,European
6201336,Steak
6401485,Desserts
6401485,Ice Cream
7100811,Italian
7100811,Cafe
5908749,World Cuisine
5908749,Patisserie
5908749,Cafe
6601515,Pizza
6601602,Mexican
6601602,Grill
6601862,Peruvian
6601862,Latin American
7304307,Desserts
7304307,Cafe
7300955,Brazilian
7300955,Bar Food
6702797,Brazilian
6709580,Brazilian
6709580,North Eastern
17060869,Brazilian
17060869,Steak
18483714,Italian
5704168,Fast Food
5704168,Burger
5704202,Filipino
5704202,Japanese
5704202,Asian
5702615,Indian
5702615,North Indian
5702615,Chinese
208778,Fast Food
208778,Burger
5600959,Pakistani
5600959,Indian
18204507,Beverages
2200175,Mithai
301731,Bakery
9299,Mithai
9178,North Indian
8169,Mithai
8266,Fast Food
8308,Mithai
312788,Street Food
18469937,Street Food
18469937,Fast Food
8167,Fast Food
18471328,Fast Food
18471328,Beverages
8054,Bakery
8054,Desserts
9233,Mithai
9233,Street Food
18381643,Mithai
18381643,Street Food
18277177,Mithai
18277177,South Indian
18277177,Chinese
18277177,Street Food
18472651,Fast Food
18380159,North Indian
1823,Mithai
8026,Mithai
8026,Street Food
8026,Chinese
8037,Mithai
8037,Street Food
9496,Mithai
9496,Street Food
8595,Fast Food
311866,Fast Food
18291231,Mithai
18291231,North Indian
302229,Street Food
302229,Mithai
18396399,Fast Food
18017239,Ice Cream
18017239,Desserts
304771,Street Food
304771,Mithai
304793,Mithai
304793,Street Food
18291213,Mithai
18291213,Street Food
18314053,Desserts
18421493,Mithai
18421493,Street Food
18388039,Chinese
5080,Street Food
304564,Street Food
304564,Mithai
5927,Mithai
1600205,Maharashtrian
18421693,Bakery
18421457,Street Food
18361739,Mithai
18458325,Fast Food
5296,Mithai
304954,Fast Food
311703,Mughlai
312936,Mithai
312936,Street Food
18342132,Street Food
304743,Mithai
18211151,Mughlai
5460,North Indian
311492,Street Food
303643,Desserts
9159,Street Food
308209,Beverages
306017,Mithai
309722,Mithai
309722,Street Food
7545,Street Food
9165,Mithai
9165,Street Food
9161,Mithai
9161,Street Food
302869,Mithai
18466395,Street Food
18466396,Street Food
18408052,Desserts
310678,Street Food
310678,Mithai
18282012,Desserts
18282012,Street Food
18281967,Street Food
308192,Street Food
308192,Mithai
313511,Fast Food
311022,Street Food
302936,Fast Food
4608,Desserts
7636,Fast Food
311637,Beverages
17989134,Bakery
17989134,Fast Food
18361206,North Indian
18390082,North Indian
5450,North Indian
18449640,North Indian
18449640,South Indian
7557,Mithai
7557,Street Food
6953,North Indian
6949,Bakery
6949,Fast Food
9433,Mithai
307387,Fast Food
18277324,Beverages
309043,Bakery
309043,Fast Food
9886,Mithai
18377458,Healthy Food
18423121,Pizza
18423121,Fast Food
18356776,North Indian
305077,Fast Food
305810,North Indian
18364846,Chinese
18446496,North Indian
18481294,Juices
18124389,North Indian
18463985,Street Food
18124352,North Indian
9386,Mithai
310409,Fast Food
18361741,Beverages
18361741,Desserts
18464621,Street Food
308599,Street Food
18424902,North Indian
305348,Street Food
301149,Mithai
301149,Street Food
308853,Bakery
308853,Desserts
18037793,Fast Food
302836,Desserts
302836,Street Food
5400,Fast Food
18431980,Desserts
18420675,Desserts
18420675,Beverages
308001,Mithai
18208922,Mithai
18208922,Street Food
18349897,Bakery
18079620,Desserts
18079620,Beverages
7892,Bakery
7892,Fast Food
18419919,Mithai
18486830,Street Food
18425740,North Indian
302793,Mithai
302793,Street Food
303082,Street Food
303082,North Indian
18218265,Bakery
305289,Street Food
309496,Street Food
8293,Desserts
301204,Mithai
308942,Street Food
18261956,Street Food
18423103,Mithai
18260714,Street Food
303784,North Indian
9588,Desserts
9588,Ice Cream
18425781,Street Food
18357561,Bakery
305948,North Indian
18414467,North Indian
18180072,North Indian
9100,Mithai
9100,Street Food
304972,Fast Food
8069,Mithai
8069,Street Food
8531,Bakery
8531,Fast Food
8033,North Indian
308848,Mithai
308848,Street Food
301056,Mithai
8462,Mithai
307847,North Indian
18489832,North Indian
9427,Street Food
9053,Street Food
18410370,Street Food
304469,Mithai
310947,Mithai
6629,Street Food
9031,North Indian
18485962,North Indian
18421485,North Indian
18363044,Mithai
18363044,Street Food
18449653,North Indian
18449786,North Indian
18361779,North Indian
18418268,North Indian
18241864,North Indian
18418278,North Indian
18480435,Fast Food
18421461,Juices
18449661,North Indian
18424615,Mithai
18424615,Street Food
18425178,Awadhi
18425178,Mughlai
18425772,Fast Food
18354998,North Indian
18425768,Bakery
18425739,Bakery
306695,Mithai
306678,Mithai
303500,Mithai
303500,Street Food
304405,Mithai
304405,Street Food
306710,North Indian
304809,Mithai
304769,Mithai
304769,Street Food
304803,Mithai
304803,Street Food
304822,Mithai
304822,Street Food
9181,Bakery
9181,Pizza
18312662,Street Food
9226,Bakery
9226,Desserts
305699,North Indian
9194,Bakery
9173,Mithai
9176,North Indian
18371391,Street Food
301927,North Indian
18398504,Mithai
301925,North Indian
18295497,Mithai
18295497,Street Food
18354644,North Indian
7684,North Indian
18355004,Fast Food
18355004,Beverages
309004,Fast Food
18272388,Street Food
305025,Beverages
311468,Street Food
6075,Street Food
301783,Desserts
301783,Street Food
9207,Mithai
9207,Street Food
306743,Mithai
306743,Street Food
302042,Mithai
302011,Mithai
302221,Mithai
302221,Street Food
18368003,North Indian
302002,Street Food
301867,Bakery
306747,Street Food
18466429,North Indian
302782,Mithai
302782,Street Food
308128,Street Food
1987,Mithai
1987,Street Food
18363074,North Indian
311576,Fast Food
300872,Mithai
306011,Street Food
6449,Street Food
18412894,Bakery
18412894,Fast Food
18025131,Street Food
18352264,North Indian
7809,Chinese
7809,Fast Food
300271,Mithai
300271,Street Food
18486867,Biryani
18486845,North Indian
7409,North Indian
7409,Beverages
8658,Fast Food
7427,North Indian
306910,Mithai
18281968,Ice Cream
5878,Street Food
307549,Mithai
307549,Street Food
300231,Mithai
300231,Street Food
300235,Street Food
300235,North Indian
18355143,North Indian
18355147,North Indian
308992,North Indian
18409190,North Indian
18409190,Street Food
7815,Mithai
7815,Street Food
7803,Mithai
7803,Street Food
7818,Mithai
18211312,Mithai
18211312,Street Food
307618,Street Food
18356773,Chinese
300269,Fast Food
302416,Mithai
302416,Street Food
302425,Street Food
6224,Ice Cream
6228,Street Food
302442,Street Food
308908,Bakery
308908,Mithai
302436,Mithai
302436,Street Food
302411,Mithai
302411,Street Food
18291465,Bakery
18291465,Desserts
18423859,Bakery
18423859,Desserts
6555,Mithai
300780,Desserts
300780,Ice Cream
301519,Street Food
18449626,Fast Food
302503,Ice Cream
305579,Mithai
305579,Chinese
305570,Mithai
18291456,Fast Food
310255,Bakery
18366008,Mithai
18431145,Street Food
18430909,North Indian
18198821,Street Food
309305,Fast Food
309305,Bakery
304385,Chinese
302136,Mithai
302136,Street Food
308863,Street Food
305238,Mithai
305238,Street Food
308900,Street Food
304730,Street Food
304730,Mithai
7297,Mithai
301912,Fast Food
302057,Bakery
9116,Bakery
9116,Fast Food
310581,Street Food
18372666,Chinese
8532,Mithai
18424648,Mithai
18424648,Street Food
18423889,North Indian
18375390,North Indian
18423894,Street Food
18424188,Biryani
18371398,North Indian
18371398,South Indian
18429386,Fast Food
18429386,Street Food
300440,Fast Food
300440,Bakery
18285737,Street Food
18204810,Mithai
18204810,Street Food
8707,Mithai
302183,Desserts
5925,Street Food
8502,Mithai
18446390,Fast Food
18478997,Street Food
18478997,Fast Food
8152,Fast Food
304338,Mithai
304338,Street Food
18336259,Ice Cream
18440416,Fast Food
18382347,Fast Food
310067,Fast Food
308670,North Indian
18424175,Mithai
18424175,Street Food
312463,North Indian
18384109,Beverages
300953,North Indian
307719,North Indian
7979,Mithai
307491,Street Food
18359322,Fast Food
18432198,Fast Food
18387305,North Indian
18387305,South Indian
18451091,Street Food
18495875,Tibetan
18495875,Street Food
304502,North Indian
18432196,North Indian
304441,Street Food
304441,Mithai
18344518,Biryani
18448390,Fast Food
18448390,Beverages
18435336,Mithai
18435336,Fast Food
18418232,Fast Food
18383458,Street Food
18466993,Fast Food
308737,Ice Cream
308750,Ice Cream
7001208,European
7100660,Asian
7600914,British
7600914,Scottish
7600914,Seafood
6113857,British
6113857,Contemporary
6103868,Japanese
6103868,Sushi
6200110,North Indian
6200110,Chinese
6200110,Turkish
6000447,Kebab
6000447,Turkish Pizza
6000549,Kebab
6002025,Kebab
6002025,Turkish Pizza
18482938,American
18482938,Mexican
6600214,Arabian
7300596,Beverages
7300596,Bar Food
7300596,Fast Food
7300521,Brazilian
7300521,Healthy Food
7300521,Juices
7300521,Pizza
7301064,Brazilian
206488,Indian
206488,Rajasthani
209654,Indian
5602586,Pakistani
5602586,Chinese
5602586,Indian
5602586,Afghani
7000095,Seafood
7000095,Kiwi
18419011,Asian Fusion
18419011,Cafe
7006107,Kiwi
7006107,European
7100788,Seafood
7100788,Kiwi
7601241,British
7601241,French
6103902,Chinese
6103902,Dim Sum
5915054,Burger
5915054,Izgara
7302859,Brazilian
7302859,Bar Food
5600424,Indian
5600424,North Indian
5600424,South Indian
5600424,Chinese
6801867,British
6600379,Japanese
7301700,Brazilian
7301700,Bar Food
18483389,American
18479690,American
18479690,Japanese
18479690,Singaporean
18235425,Indian
5600103,Pakistani
5600103,Indian
5600103,Mughlai
5600961,Fast Food
5600961,Pizza
7101310,European
7101310,Cafe
7101000,Mediterranean
7101000,Cafe
7101000,European
6900388,Indian
6118140,Indian
6118140,Pakistani
6118140,Curry
6800892,Argentine
6800892,American
6201976,Indian
17957911,Pakistani
6004011,World Cuisine
6000747,Cafe
5902117,Restaurant Cafe
5902117,Desserts
5926979,Restaurant Cafe
5915730,Turkish
6714340,Brazilian
6714340,Grill
18483252,Cafe
18483252,Spanish
18483252,Turkish
18483252,Greek
5905215,Restaurant Cafe
5905215,Turkish
5905215,Desserts
7305048,Bar Food
7305048,Brazilian
6711179,Indian
6703176,Brazilian
6703176,Bar Food
6703176,Beverages
17284403,Steak
17284403,Tapas
17284403,Bar Food
17303545,American
17303545,Seafood
17303545,Steak
17304691,Latin American
17304691,Steak
17334752,American
17334752,French
17259169,American
17259169,Italian
17342775,American
17342775,Seafood
17342775,Steak
17500695,Steak
17500847,European
17500847,Italian
17500847,Mediterranean
17211719,Seafood
17142792,Hawaiian
17142792,Seafood
17141990,Hawaiian
17141990,Seafood
17141990,Steak
17143282,Asian
17143282,European
17143282,Seafood
17616400,Pizza
17616400,Seafood
17616400,Steak
17616205,American
17616205,Seafood
17616205,Southern
17616222,American
17621552,American
17621552,Seafood
17621552,Steak
17092293,American
17092293,Desserts
17092293,Steak
17102579,International
17678216,Japanese
17678216,Steak
17678216,Sushi
16654702,Italian
16654702,Mediterranean
16654702,Pizza
5701729,Turkish
5701729,Arabian
5701729,Middle Eastern
5701548,Lebanese
5701548,Arabian
5701548,Middle Eastern
5602751,South Indian
18383350,Asian Fusion
18383350,Pub Food
18383350,Fusion
18383350,Asian
18383350,Filipino
18383350,Malaysian
18383350,Thai
7100171,Italian
7100938,Japanese
7100938,Asian
6800569,Thai
6001980,Cafe
6000168,Kebab
6003668,Cafe
6004089,Kebab
6004089,Desserts
6004089,Turkish Pizza
6000921,Kebab
6000921,Desserts
6000921,Turkish Pizza
6701419,Brazilian
6701419,Mineira
5600642,Indian
5600642,North Indian
5600642,Chinese
7003855,American
6600441,Brazilian
6601361,Bar Food
6601361,Brazilian
7301215,Juices
7301215,Healthy Food
7300704,Burger
17060516,American
18482983,Singaporean
18482983,Australian
18482983,German
18479742,Western
18479742,Fusion
18479742,Fast Food
5700386,Indian
5700386,South Indian
5601340,Arabian
5601340,Middle Eastern
5602055,Indian
5602055,North Indian
7003663,Cafe
7003663,American
7001660,Cafe
7001660,European
7006421,Malaysian
7101378,American
6900374,British
6900374,Steak
6103255,Japanese
6103255,Sushi
6201309,Kerala
6201309,Indian
6201309,Chinese
6201309,Bakery
6000871,Kebab
6000871,Izgara
6001537,Kebab
6001537,Turkish Pizza
6600681,Fast Food
6600681,French
6710645,Brazilian
7006871,Asian
7006871,Sushi
7006871,Seafood
7101483,American
7600921,Steak
7600921,Scottish
7600921,British
6114829,British
6103922,Indian
6103922,Cafe
6103922,Curry
6800235,Steak
6800235,Seafood
6800235,Grill
6801873,European
6801873,Mediterranean
6801873,Contemporary
5927402,Cafe
6600970,Pizza
6601457,American
6601457,Burger
6703956,Brazilian
17060320,Irish
17059541,Italian
18485469,Italian
18485469,French
18485469,Bakery
18485469,Cafe
18483082,American
18483082,Bakery
18483082,European
18483082,Burger
18483082,Fusion
5704118,Pakistani
5704118,Afghani
5704118,Indian
5704118,Hyderabadi
5600960,Bakery
5600960,Arabian
5600960,Middle Eastern
5602884,Fast Food
5602884,Burger
18323461,Beverages
18323461,Street Food
18425711,Mithai
9166,Street Food
18426904,Street Food
18352684,North Indian
307327,Street Food
306071,Street Food
305720,Street Food
308839,Street Food
18466410,Street Food
310988,Street Food
310988,North Indian
310952,Fast Food
9271,North Indian
306653,Street Food
18455545,Ice Cream
18430905,Street Food
18492057,Fast Food
301903,Street Food
302757,Street Food
302835,Street Food
8530,Street Food
8530,Bakery
18424202,North Indian
18372694,Street Food
18435795,Chinese
7001086,Desserts
7005979,Taiwanese
7005979,Street Food
18450836,Cafe
7100468,Cafe
7100468,Kiwi
7101042,Cafe
7100478,Cafe
7100151,Cafe
7100151,Kiwi
7100151,Ice Cream
7100151,Desserts
7100502,Cafe
7100502,European
7100502,Mexican
7100087,Malaysian
6900050,Italian
6900669,Latin American
6900669,Italian
7601102,Thai
6101881,Italian
6800577,Italian
6801374,American
6801374,Burger
6801374,Grill
6800593,Indian
6800593,Seafood
6202515,Indian
6003426,Patisserie
6003426,Coffee and Tea
6001757,Kebab
6001757,Turkish Pizza
6001757,DÌ_ner
6003879,Turkish Pizza
5904116,Desserts
6600292,Bakery
17057397,Hawaiian
17057591,Caribbean
